date,anio,mes,dia,estacion,clase,CO,NO2,O3,PM10,PM2.5,temporada
2023-05-21 07:00:00,2023,5,21,NOROESTE3,0,0.5399999999999999,10.233333333333333,12.0,20.666666666666668,9.84,otra
2023-05-21 07:00:00,2023,5,21,NORTE2,0,0.8899999999999999,23.45,8.0,26.0,14.5,otra
2023-05-21 07:00:00,2023,5,21,SUR,0,0.885,21.975,7.0,36.25,15.7725,otra
2023-05-21 07:00:00,2023,5,21,SUROESTE2,0,0.895,17.4,6.0,69.0,28.27,otra
2023-05-21 08:00:00,2023,5,21,CENTRO,0,0.99,14.5,8.0,41.0,24.1,otra
2023-05-21 08:00:00,2023,5,21,NORESTE3,0,0.9373333333333332,15.466666666666667,15.0,32.666666666666664,12.5,otra
2023-05-21 08:00:00,2023,5,21,NOROESTE3,0,0.6066666666666666,11.066666666666668,11.333333333333334,20.666666666666668,15.0,otra
2023-05-21 08:00:00,2023,5,21,NORTE2,0,0.75,22.55,11.0,32.5,13.0,otra
2023-05-21 08:00:00,2023,5,21,SUR,0,0.8475,20.825,9.75,44.0,16.8675,otra
2023-05-21 08:00:00,2023,5,21,SUROESTE2,0,0.885,17.8,7.0,72.0,31.455,otra
2023-05-22 07:00:00,2023,5,22,CENTRO,0,,18.1,7.0,34.0,21.12,otra
2023-05-22 07:00:00,2023,5,22,NORESTE3,0,0.9046666666666666,15.5,13.4,47.0,16.0,otra
2023-05-22 07:00:00,2023,5,22,NOROESTE3,0,0.8066666666666666,15.466666666666667,3.6666666666666665,82.33333333333333,35.69,otra
2023-05-22 07:00:00,2023,5,22,NORTE2,1,1.105,27.5,7.5,54.0,18.0,otra
2023-05-22 07:00:00,2023,5,22,SUR,1,0.9125,19.95,7.5,65.5,15.74,otra
2023-05-22 07:00:00,2023,5,22,SUROESTE2,0,0.7949999999999999,18.65,5.5,48.5,18.4,otra
2023-05-22 08:00:00,2023,5,22,CENTRO,0,0.11,25.7,8.0,45.0,20.58,otra
2023-05-22 08:00:00,2023,5,22,NORESTE3,0,0.934,14.366666666666667,16.900000000000002,48.333333333333336,17.5,otra
2023-05-22 08:00:00,2023,5,22,NOROESTE3,0,0.98,19.933333333333334,6.0,111.33333333333333,32.59,otra
2023-05-22 08:00:00,2023,5,22,NORTE2,1,0.91,28.4,8.5,79.0,22.0,otra
2023-05-22 08:00:00,2023,5,22,SUR,1,0.94,18.825,13.0,107.75,18.94,otra
2023-05-22 08:00:00,2023,5,22,SUROESTE2,0,1.115,26.9,7.0,66.0,23.67,otra
2023-05-23 07:00:00,2023,5,23,CENTRO,0,1.07,20.4,7.0,46.0,19.47,otra
2023-05-23 07:00:00,2023,5,23,NORESTE3,0,0.9603333333333333,14.0,12.333333333333334,44.666666666666664,13.0,otra
2023-05-23 07:00:00,2023,5,23,NOROESTE3,0,0.6233333333333334,13.4,5.333333333333333,51.333333333333336,16.09,otra
2023-05-23 07:00:00,2023,5,23,NORTE2,1,0.8250000000000001,19.4,8.5,54.0,15.0,otra
2023-05-23 07:00:00,2023,5,23,SUR,1,0.755,16.3,9.25,43.05,16.3375,otra
2023-05-23 07:00:00,2023,5,23,SUROESTE2,0,0.665,16.55,6.0,73.5,18.17,otra
2023-05-23 08:00:00,2023,5,23,CENTRO,0,1.21,20.9,9.0,72.0,26.34,otra
2023-05-23 08:00:00,2023,5,23,NORESTE3,0,0.8885000000000001,14.2,16.65,52.0,18.0,otra
2023-05-23 08:00:00,2023,5,23,NOROESTE3,0,0.63,12.1,7.0,48.666666666666664,18.63,otra
2023-05-23 08:00:00,2023,5,23,NORTE2,1,0.895,16.35,14.0,57.0,17.0,otra
2023-05-23 08:00:00,2023,5,23,SUR,1,0.8200000000000001,14.2,12.5,51.355000000000004,14.185,otra
2023-05-23 08:00:00,2023,5,23,SUROESTE2,0,0.865,18.4,6.0,55.0,20.240000000000002,otra
2023-05-24 07:00:00,2023,5,24,CENTRO,0,1.07,17.5,9.0,43.0,19.82,otra
2023-05-24 07:00:00,2023,5,24,NORESTE3,0,0.9573333333333335,12.799999999999999,12.333333333333334,33.0,10.5,otra
2023-05-24 07:00:00,2023,5,24,NOROESTE3,0,0.6,14.299999999999999,5.333333333333333,42.666666666666664,13.77,otra
2023-05-24 07:00:00,2023,5,24,NORTE2,1,0.54,17.9,9.0,24.5,8.5,otra
2023-05-24 07:00:00,2023,5,24,SUR,1,0.76,17.5,8.25,45.1875,10.75,otra
2023-05-24 07:00:00,2023,5,24,SUROESTE2,0,0.565,16.2,5.0,45.0,15.23,otra
2023-05-24 08:00:00,2023,5,24,CENTRO,0,1.1,16.2,12.0,51.0,23.74,otra
2023-05-24 08:00:00,2023,5,24,NORESTE3,0,1.071,14.6,16.066666666666666,45.0,14.5,otra
2023-05-24 08:00:00,2023,5,24,NOROESTE3,0,0.6533333333333333,14.633333333333333,6.0,48.666666666666664,15.75,otra
2023-05-24 08:00:00,2023,5,24,NORTE2,1,0.74,20.4,10.0,55.0,12.5,otra
2023-05-24 08:00:00,2023,5,24,SUR,1,0.8225,12.225,11.75,64.19,10.965,otra
2023-05-24 08:00:00,2023,5,24,SUROESTE2,0,0.645,15.600000000000001,7.0,49.0,18.66,otra
2023-05-25 07:00:00,2023,5,25,CENTRO,0,1.04,15.4,8.0,36.0,21.86,otra
2023-05-25 07:00:00,2023,5,25,NORESTE3,0,0.9906666666666667,12.1,11.066666666666668,32.0,11.5,otra
2023-05-25 07:00:00,2023,5,25,NOROESTE3,0,0.5533333333333333,9.233333333333333,9.5,27.666666666666668,15.51,otra
2023-05-25 07:00:00,2023,5,25,NORTE2,1,0.61,14.549999999999999,10.0,29.0,13.0,otra
2023-05-25 07:00:00,2023,5,25,SUR,1,0.445,10.95,11.25,18.75,9.0,otra
2023-05-25 07:00:00,2023,5,25,SUROESTE2,0,0.55,10.8,8.5,36.0,16.32,otra
2023-05-25 08:00:00,2023,5,25,CENTRO,0,1.17,15.8,10.0,54.0,30.6,otra
2023-05-25 08:00:00,2023,5,25,NORESTE3,0,1.0236666666666665,9.633333333333333,14.333333333333334,55.5,14.0,otra
2023-05-25 08:00:00,2023,5,25,NOROESTE3,0,0.52,10.666666666666666,9.666666666666666,30.666666666666668,16.28,otra
2023-05-25 08:00:00,2023,5,25,NORTE2,1,0.76,13.9,12.0,41.0,11.0,otra
2023-05-25 08:00:00,2023,5,25,SUR,1,0.49750000000000005,10.375,13.0,26.75,8.0875,otra
2023-05-25 08:00:00,2023,5,25,SUROESTE2,0,0.715,13.399999999999999,8.0,37.0,18.265,otra
2023-05-26 07:00:00,2023,5,26,CENTRO,0,1.01,14.7,9.0,43.0,14.04,otra
2023-05-26 07:00:00,2023,5,26,NORESTE3,0,0.973,11.899999999999999,13.266666666666666,38.666666666666664,12.0,otra
2023-05-26 07:00:00,2023,5,26,NOROESTE3,0,0.6633333333333332,14.4,5.333333333333333,37.0,13.26,otra
2023-05-26 07:00:00,2023,5,26,NORTE2,1,0.6,15.5,9.5,37.5,11.0,otra
2023-05-26 07:00:00,2023,5,26,SUR,1,0.4475,11.975000000000001,11.5,25.25,9.333333333333334,otra
2023-05-26 07:00:00,2023,5,26,SUROESTE2,0,0.685,15.25,6.5,35.5,10.775,otra
2023-05-26 08:00:00,2023,5,26,CENTRO,0,1.1,16.3,9.0,49.0,16.71,otra
2023-05-26 08:00:00,2023,5,26,NORESTE3,0,1.014,10.1,15.933333333333332,49.5,13.5,otra
2023-05-26 08:00:00,2023,5,26,NOROESTE3,0,0.5933333333333333,11.266666666666666,8.666666666666666,45.333333333333336,13.57,otra
2023-05-26 08:00:00,2023,5,26,NORTE2,1,0.575,13.100000000000001,11.5,38.5,14.5,otra
2023-05-26 08:00:00,2023,5,26,SUR,1,0.485,9.8,15.0,27.5,15.0,otra
2023-05-26 08:00:00,2023,5,26,SUROESTE2,0,0.6699999999999999,14.75,6.5,42.0,17.045,otra
2023-05-27 07:00:00,2023,5,27,CENTRO,0,1.09,9.2,37.0,28.0,22.0,otra
2023-05-27 07:00:00,2023,5,27,NORESTE3,0,1.0713333333333332,12.833333333333334,33.56666666666667,37.0,17.5,otra
2023-05-27 07:00:00,2023,5,27,NOROESTE3,0,0.6033333333333334,7.599999999999999,27.0,33.666666666666664,19.61,otra
2023-05-27 07:00:00,2023,5,27,NORTE2,0,0.51,13.75,32.0,27.0,15.5,otra
2023-05-27 07:00:00,2023,5,27,SUR,0,0.49749999999999994,7.525,34.5,31.5,17.666666666666668,otra
2023-05-27 07:00:00,2023,5,27,SUROESTE2,0,0.475,17.0,18.5,32.5,18.17,otra
2023-05-27 08:00:00,2023,5,27,CENTRO,0,1.12,10.1,36.0,37.0,23.75,otra
2023-05-27 08:00:00,2023,5,27,NORESTE3,0,1.1466666666666667,12.399999999999999,35.4,39.333333333333336,19.0,otra
2023-05-27 08:00:00,2023,5,27,NOROESTE3,0,0.6699999999999999,8.666666666666666,26.333333333333332,36.666666666666664,20.77,otra
2023-05-27 08:00:00,2023,5,27,NORTE2,0,0.61,13.6,32.5,28.0,12.0,otra
2023-05-27 08:00:00,2023,5,27,SUR,0,0.575,8.7,34.0,33.5,15.666666666666666,otra
2023-05-27 08:00:00,2023,5,27,SUROESTE2,0,0.5449999999999999,20.4,15.5,38.0,21.05,otra
2023-05-28 07:00:00,2023,5,28,CENTRO,0,0.97,7.3,39.0,25.0,13.58,otra
2023-05-28 07:00:00,2023,5,28,NORESTE3,0,0.9143333333333333,5.366666666666667,38.13333333333333,27.666666666666668,2.0,otra
2023-05-28 07:00:00,2023,5,28,NOROESTE3,0,0.45333333333333337,5.3,24.666666666666668,15.0,11.85,otra
2023-05-28 07:00:00,2023,5,28,NORTE2,0,0.42000000000000004,9.5,33.5,18.0,3.5,otra
2023-05-28 07:00:00,2023,5,28,SUR,0,0.4275,10.433333333333334,38.0,18.0,7.5,otra
2023-05-28 07:00:00,2023,5,28,SUROESTE2,0,0.41000000000000003,5.2,26.5,26.0,9.765,otra
2023-05-28 08:00:00,2023,5,28,CENTRO,0,0.99,8.2,35.0,25.0,6.62,otra
2023-05-28 08:00:00,2023,5,28,NORESTE3,0,0.9236666666666666,7.8,36.53333333333333,18.666666666666668,2.0,otra
2023-05-28 08:00:00,2023,5,28,NOROESTE3,0,0.51,6.733333333333333,27.0,12.666666666666666,7.12,otra
2023-05-28 08:00:00,2023,5,28,NORTE2,0,0.425,7.1499999999999995,37.5,6.0,1.0,otra
2023-05-28 08:00:00,2023,5,28,SUR,0,0.4875,8.6,34.25,18.0,4.5,otra
2023-05-28 08:00:00,2023,5,28,SUROESTE2,0,0.425,7.7,26.0,14.5,6.805,otra
2023-05-29 07:00:00,2023,5,29,CENTRO,0,1.65,27.3,10.0,38.0,17.14,otra
2023-05-29 07:00:00,2023,5,29,NORESTE3,0,0.873,18.2,14.6,37.5,11.0,otra
2023-05-29 07:00:00,2023,5,29,NOROESTE3,0,0.79,18.566666666666666,10.0,28.333333333333332,,otra
2023-05-29 07:00:00,2023,5,29,NORTE2,1,1.52,15.8,8.5,28.5,8.0,otra
2023-05-29 07:00:00,2023,5,29,SUR,1,0.625,20.2,18.75,27.75,8.666666666666666,otra
2023-05-29 07:00:00,2023,5,29,SUROESTE2,0,0.47000000000000003,16.8,11.5,43.5,14.86,otra
2023-05-29 08:00:00,2023,5,29,CENTRO,0,1.55,27.0,15.0,53.0,19.94,otra
2023-05-29 08:00:00,2023,5,29,NORESTE3,0,1.1685,22.0,18.05,34.0,18.0,otra
2023-05-29 08:00:00,2023,5,29,NOROESTE3,0,0.87,19.166666666666668,11.0,37.666666666666664,,otra
2023-05-29 08:00:00,2023,5,29,NORTE2,1,1.39,18.5,15.5,44.5,6.5,otra
2023-05-29 08:00:00,2023,5,29,SUR,1,0.6599999999999999,16.45,26.25,30.0,12.5,otra
2023-05-29 08:00:00,2023,5,29,SUROESTE2,0,0.655,23.4,13.0,41.5,13.86,otra
2023-05-30 07:00:00,2023,5,30,CENTRO,0,1.49,25.6,10.0,41.0,19.08,otra
2023-05-30 07:00:00,2023,5,30,NORESTE3,0,1.044,18.866666666666664,11.5,40.0,18.0,otra
2023-05-30 07:00:00,2023,5,30,NOROESTE3,0,0.7200000000000001,19.866666666666667,7.333333333333333,48.0,20.27,otra
2023-05-30 07:00:00,2023,5,30,NORTE2,1,1.6,31.3,11.0,50.0,22.0,otra
2023-05-30 07:00:00,2023,5,30,SUR,1,0.8025,20.825,8.5,64.0,20.0,otra
2023-05-30 07:00:00,2023,5,30,SUROESTE2,0,0.8400000000000001,24.4,5.0,92.5,25.03,otra
2023-05-30 08:00:00,2023,5,30,CENTRO,0,1.48,26.7,17.0,48.0,19.49,otra
2023-05-30 08:00:00,2023,5,30,NORESTE3,0,1.0253333333333334,17.866666666666667,17.5,59.333333333333336,26.5,otra
2023-05-30 08:00:00,2023,5,30,NOROESTE3,0,0.9533333333333335,22.433333333333334,10.333333333333334,53.333333333333336,23.28,otra
2023-05-30 08:00:00,2023,5,30,NORTE2,1,1.99,32.7,16.0,94.0,26.0,otra
2023-05-30 08:00:00,2023,5,30,SUR,1,0.91,22.125,14.0,72.0,19.333333333333332,otra
2023-05-30 08:00:00,2023,5,30,SUROESTE2,0,0.9199999999999999,27.35,9.5,89.5,24.545,otra
2023-05-31 07:00:00,2023,5,31,CENTRO,0,1.31,22.5,11.0,48.0,20.62,otra
2023-05-31 07:00:00,2023,5,31,NORESTE3,0,0.9756666666666667,14.0,19.5,41.0,13.5,otra
2023-05-31 07:00:00,2023,5,31,NOROESTE3,0,0.7266666666666667,19.366666666666667,6.666666666666667,52.0,23.21,otra
2023-05-31 07:00:00,2023,5,31,NORTE2,1,1.31,22.65,13.0,35.0,14.0,otra
2023-05-31 07:00:00,2023,5,31,SUR,1,0.67,15.674999999999999,16.25,31.5,12.845,otra
2023-05-31 07:00:00,2023,5,31,SUROESTE2,0,0.49,16.1,10.0,61.0,15.78,otra
2023-05-31 08:00:00,2023,5,31,CENTRO,0,1.44,25.2,12.0,57.0,23.79,otra
2023-05-31 08:00:00,2023,5,31,NORESTE3,0,0.9550000000000001,16.733333333333334,16.0,41.0,17.5,otra
2023-05-31 08:00:00,2023,5,31,NOROESTE3,0,0.77,20.333333333333332,10.0,63.333333333333336,16.62,otra
2023-05-31 08:00:00,2023,5,31,NORTE2,1,1.62,20.45,16.5,42.5,17.5,otra
2023-05-31 08:00:00,2023,5,31,SUR,1,0.725,14.1,19.0,37.5,13.735,otra
2023-05-31 08:00:00,2023,5,31,SUROESTE2,0,0.615,22.3,10.5,50.5,16.42,otra
2023-06-01 07:00:00,2023,6,1,CENTRO,0,1.16,9.5,20.0,27.0,10.08,otra
2023-06-01 07:00:00,2023,6,1,NORESTE3,0,1.1173333333333335,15.2,17.8,35.0,10.5,otra
2023-06-01 07:00:00,2023,6,1,NOROESTE3,0,0.5833333333333334,7.833333333333333,20.0,24.666666666666668,,otra
2023-06-01 07:00:00,2023,6,1,NORTE2,1,0.85,13.9,16.0,17.5,12.0,otra
2023-06-01 07:00:00,2023,6,1,SUR,1,0.5549999999999999,7.925000000000001,19.25,18.5,7.666666666666667,otra
2023-06-01 07:00:00,2023,6,1,SUROESTE2,0,0.4,13.55,11.0,26.5,11.175,otra
2023-06-01 08:00:00,2023,6,1,CENTRO,0,1.25,15.5,14.0,30.0,10.28,otra
2023-06-01 08:00:00,2023,6,1,NORESTE3,0,1.3653333333333333,17.450000000000003,16.5,26.666666666666668,13.5,otra
2023-06-01 08:00:00,2023,6,1,NOROESTE3,0,0.59,9.0,18.333333333333332,27.0,,otra
2023-06-01 08:00:00,2023,6,1,NORTE2,1,1.0,15.5,13.5,21.5,12.5,otra
2023-06-01 08:00:00,2023,6,1,SUR,1,0.6175,9.65,18.0,21.5,7.666666666666667,otra
2023-06-01 08:00:00,2023,6,1,SUROESTE2,0,0.485,12.15,13.0,30.5,11.184999999999999,otra
2023-06-02 07:00:00,2023,6,2,CENTRO,0,1.11,8.4,16.0,27.0,11.1,otra
2023-06-02 07:00:00,2023,6,2,NORESTE3,0,1.0003333333333333,13.2,16.3,32.333333333333336,11.0,otra
2023-06-02 07:00:00,2023,6,2,NOROESTE3,0,0.5833333333333334,7.3999999999999995,12.666666666666666,26.333333333333332,18.86,otra
2023-06-02 07:00:00,2023,6,2,NORTE2,1,0.93,12.65,14.0,22.0,12.5,otra
2023-06-02 07:00:00,2023,6,2,SUR,1,0.58,6.875,16.25,19.5,6.45,otra
2023-06-02 07:00:00,2023,6,2,SUROESTE2,0,0.425,11.850000000000001,7.0,37.5,15.505,otra
2023-06-02 08:00:00,2023,6,2,CENTRO,0,1.31,13.3,11.0,22.0,7.9,otra
2023-06-02 08:00:00,2023,6,2,NORESTE3,0,1.242,15.55,15.133333333333333,37.666666666666664,11.0,otra
2023-06-02 08:00:00,2023,6,2,NOROESTE3,0,0.6366666666666666,9.9,10.666666666666666,24.0,16.95,otra
2023-06-02 08:00:00,2023,6,2,NORTE2,1,1.09,14.55,13.0,25.5,7.5,otra
2023-06-02 08:00:00,2023,6,2,SUR,1,0.6125,7.575,15.0,17.25,8.666666666666666,otra
2023-06-02 08:00:00,2023,6,2,SUROESTE2,0,0.5700000000000001,14.2,5.5,27.0,13.575,otra
2023-06-03 07:00:00,2023,6,3,CENTRO,0,1.11,5.3,20.0,25.0,11.08,otra
2023-06-03 07:00:00,2023,6,3,NORESTE3,0,1.0266666666666666,13.95,19.133333333333333,20.0,9.0,otra
2023-06-03 07:00:00,2023,6,3,NOROESTE3,0,0.63,7.900000000000001,16.0,12.666666666666666,,otra
2023-06-03 07:00:00,2023,6,3,NORTE2,0,0.93,11.4,16.0,14.5,9.5,otra
2023-06-03 07:00:00,2023,6,3,SUR,0,0.5775,7.675,17.25,17.25,9.0,otra
2023-06-03 07:00:00,2023,6,3,SUROESTE2,0,0.41000000000000003,5.95,14.0,14.0,5.6850000000000005,otra
2023-06-03 08:00:00,2023,6,3,CENTRO,0,1.1,5.3,21.0,29.0,8.73,otra
2023-06-03 08:00:00,2023,6,3,NORESTE3,0,1.109,14.65,17.766666666666666,22.666666666666668,9.5,otra
2023-06-03 08:00:00,2023,6,3,NOROESTE3,0,0.71,8.6,16.0,21.0,14.4,otra
2023-06-03 08:00:00,2023,6,3,NORTE2,0,1.08,13.3,16.0,17.0,6.5,otra
2023-06-03 08:00:00,2023,6,3,SUR,0,0.61,6.9,19.0,17.25,6.445,otra
2023-06-03 08:00:00,2023,6,3,SUROESTE2,0,0.41,6.25,15.0,17.5,5.63,otra
2023-06-04 07:00:00,2023,6,4,CENTRO,0,0.95,12.0,27.0,39.0,,otra
2023-06-04 07:00:00,2023,6,4,NORESTE3,0,0.9633333333333334,10.25,20.766666666666666,22.333333333333332,8.5,otra
2023-06-04 07:00:00,2023,6,4,NOROESTE3,0,0.555,7.699999999999999,24.5,15.5,10.16,otra
2023-06-04 07:00:00,2023,6,4,NORTE2,0,0.77,13.15,20.5,24.5,10.5,otra
2023-06-04 07:00:00,2023,6,4,SUR,0,0.6025,18.05,17.5,26.5,10.5275,otra
2023-06-04 07:00:00,2023,6,4,SUROESTE2,0,0.45,18.0,13.5,27.0,11.379999999999999,otra
2023-06-04 08:00:00,2023,6,4,CENTRO,0,1.01,20.5,16.0,33.0,,otra
2023-06-04 08:00:00,2023,6,4,NORESTE3,0,1.0650000000000002,17.75,17.599999999999998,24.0,9.0,otra
2023-06-04 08:00:00,2023,6,4,NOROESTE3,0,0.66,9.7,22.5,20.0,,otra
2023-06-04 08:00:00,2023,6,4,NORTE2,0,0.73,10.75,22.5,15.5,13.0,otra
2023-06-04 08:00:00,2023,6,4,SUR,0,0.61,14.549999999999999,20.25,23.75,7.4675,otra
2023-06-04 08:00:00,2023,6,4,SUROESTE2,0,0.46,20.65,10.0,30.5,15.59,otra
2023-06-05 07:00:00,2023,6,5,CENTRO,0,1.16,14.9,15.0,41.0,,otra
2023-06-05 07:00:00,2023,6,5,NORESTE3,0,1.051,19.200000000000003,17.333333333333332,40.666666666666664,14.0,otra
2023-06-05 07:00:00,2023,6,5,NOROESTE3,0,0.64,14.533333333333333,14.0,29.333333333333332,20.76,otra
2023-06-05 07:00:00,2023,6,5,NORTE2,1,1.11,21.45,12.5,34.0,15.0,otra
2023-06-05 07:00:00,2023,6,5,SUR,1,0.7324999999999999,22.3,11.25,38.5,11.77,otra
2023-06-05 07:00:00,2023,6,5,SUROESTE2,0,0.535,18.2,6.0,51.0,17.95,otra
2023-06-05 08:00:00,2023,6,5,CENTRO,0,1.15,14.8,19.0,47.0,,otra
2023-06-05 08:00:00,2023,6,5,NORESTE3,0,1.058,15.45,25.433333333333334,45.333333333333336,17.0,otra
2023-06-05 08:00:00,2023,6,5,NOROESTE3,0,0.7233333333333333,13.866666666666667,15.0,34.666666666666664,27.76,otra
2023-06-05 08:00:00,2023,6,5,NORTE2,1,1.12,18.35,16.5,44.5,10.5,otra
2023-06-05 08:00:00,2023,6,5,SUR,1,0.7825,19.9,14.25,57.25,13.16,otra
2023-06-05 08:00:00,2023,6,5,SUROESTE2,0,0.59,18.3,10.5,75.0,30.09,otra
2023-06-06 07:00:00,2023,6,6,CENTRO,0,1.46,28.0,9.0,56.0,,otra
2023-06-06 07:00:00,2023,6,6,NORESTE3,0,1.1856666666666666,26.6,12.733333333333334,43.0,20.0,otra
2023-06-06 07:00:00,2023,6,6,NOROESTE3,0,0.85,18.0,5.0,77.5,35.78,otra
2023-06-06 07:00:00,2023,6,6,NORTE2,1,1.42,29.85,11.0,37.0,12.0,otra
2023-06-06 07:00:00,2023,6,6,SUR,1,0.835,20.7,11.25,46.0,14.0825,otra
2023-06-06 07:00:00,2023,6,6,SUROESTE2,0,0.73,22.799999999999997,6.5,91.0,22.0,otra
2023-06-06 08:00:00,2023,6,6,CENTRO,0,1.44,30.0,18.0,71.0,,otra
2023-06-06 08:00:00,2023,6,6,NORESTE3,0,1.3059999999999998,28.15,16.766666666666666,70.33333333333333,23.5,otra
2023-06-06 08:00:00,2023,6,6,NOROESTE3,0,1.1,19.75,6.5,89.0,32.08,otra
2023-06-06 08:00:00,2023,6,6,NORTE2,1,1.31,30.900000000000002,12.5,58.0,19.0,otra
2023-06-06 08:00:00,2023,6,6,SUR,1,0.9075,22.025,19.0,58.5,13.02,otra
2023-06-06 08:00:00,2023,6,6,SUROESTE2,0,0.755,31.299999999999997,14.0,112.5,29.985,otra
2023-06-07 07:00:00,2023,6,7,CENTRO,0,1.15,24.7,10.0,43.0,,otra
2023-06-07 07:00:00,2023,6,7,NORESTE3,0,1.019,19.8,15.299999999999999,36.666666666666664,18.0,otra
2023-06-07 07:00:00,2023,6,7,NOROESTE3,0,0.6,17.133333333333333,13.333333333333334,41.333333333333336,18.22,otra
2023-06-07 07:00:00,2023,6,7,NORTE2,1,1.04,17.85,14.5,36.0,11.0,otra
2023-06-07 07:00:00,2023,6,7,SUR,1,0.6333333333333333,15.024999999999999,13.75,34.5,11.925,otra
2023-06-07 07:00:00,2023,6,7,SUROESTE2,0,0.515,24.85,5.0,45.5,15.215,otra
2023-06-07 08:00:00,2023,6,7,CENTRO,0,1.32,24.4,16.0,49.0,,otra
2023-06-07 08:00:00,2023,6,7,NORESTE3,0,1.157,23.1,15.966666666666667,46.333333333333336,23.5,otra
2023-06-07 08:00:00,2023,6,7,NOROESTE3,0,0.6766666666666667,15.800000000000002,17.0,46.0,22.28,otra
2023-06-07 08:00:00,2023,6,7,NORTE2,1,1.18,18.15,18.0,47.5,15.0,otra
2023-06-07 08:00:00,2023,6,7,SUR,1,0.6966666666666667,16.85,17.75,46.75,16.535,otra
2023-06-07 08:00:00,2023,6,7,SUROESTE2,0,0.6799999999999999,27.6,8.5,55.0,17.715,otra
2023-06-08 07:00:00,2023,6,8,CENTRO,0,,,,,28.77,otra
2023-06-08 07:00:00,2023,6,8,NORESTE3,0,0.8719999999999999,15.7,15.35,32.5,14.0,otra
2023-06-08 07:00:00,2023,6,8,NOROESTE3,0,0.54,11.15,16.0,32.0,,otra
2023-06-08 07:00:00,2023,6,8,NORTE2,1,0.77,14.45,15.5,34.0,15.5,otra
2023-06-08 07:00:00,2023,6,8,SUR,1,0.6433333333333333,11.25,12.75,37.75,15.245000000000001,otra
2023-06-08 07:00:00,2023,6,8,SUROESTE2,0,0.55,15.6,9.0,39.0,25.08,otra
2023-06-08 08:00:00,2023,6,8,NORESTE3,0,0.808,13.9,19.55,33.0,9.0,otra
2023-06-08 08:00:00,2023,6,8,NOROESTE3,0,0.515,7.85,21.5,33.5,,otra
2023-06-08 08:00:00,2023,6,8,NORTE2,1,0.79,14.35,20.0,45.5,10.0,otra
2023-06-08 08:00:00,2023,6,8,SUR,1,0.6733333333333333,11.475,15.25,41.75,10.065,otra
2023-06-08 08:00:00,2023,6,8,SUROESTE2,0,0.72,17.9,8.0,39.0,24.06,otra
2023-06-09 07:00:00,2023,6,9,CENTRO,0,1.7,22.5,9.0,72.0,36.17,otra
2023-06-09 07:00:00,2023,6,9,NORESTE3,0,1.0966666666666667,18.9,11.533333333333333,50.333333333333336,11.5,otra
2023-06-09 07:00:00,2023,6,9,NOROESTE3,0,0.69,19.166666666666668,6.333333333333333,75.66666666666667,32.74,otra
2023-06-09 07:00:00,2023,6,9,NORTE2,1,1.105,21.65,8.0,45.5,17.0,otra
2023-06-09 07:00:00,2023,6,9,SUR,1,1.16,17.325,9.75,41.25,14.557500000000001,otra
2023-06-09 07:00:00,2023,6,9,SUROESTE2,0,0.605,18.25,7.5,49.0,23.045,otra
2023-06-09 08:00:00,2023,6,9,CENTRO,0,1.58,25.2,14.0,79.0,32.71,otra
2023-06-09 08:00:00,2023,6,9,NORESTE3,0,1.1726666666666665,18.35,18.233333333333334,57.666666666666664,19.0,otra
2023-06-09 08:00:00,2023,6,9,NOROESTE3,0,0.7399999999999999,18.566666666666666,10.0,74.33333333333333,30.29,otra
2023-06-09 08:00:00,2023,6,9,NORTE2,1,1.105,24.3,13.0,63.0,9.5,otra
2023-06-09 08:00:00,2023,6,9,SUR,1,1.06,16.25,16.75,68.0,20.333333333333332,otra
2023-06-09 08:00:00,2023,6,9,SUROESTE2,0,0.735,25.6,12.5,67.5,30.415,otra
2023-06-10 07:00:00,2023,6,10,CENTRO,0,1.24,18.7,10.0,57.0,28.92,otra
2023-06-10 07:00:00,2023,6,10,NORESTE3,0,1.0506666666666666,14.700000000000001,19.599999999999998,45.0,18.5,otra
2023-06-10 07:00:00,2023,6,10,NOROESTE3,0,0.6166666666666667,11.733333333333334,10.5,23.333333333333332,18.65,otra
2023-06-10 07:00:00,2023,6,10,NORTE2,0,0.7050000000000001,14.75,14.5,30.0,17.0,otra
2023-06-10 07:00:00,2023,6,10,SUR,0,0.685,10.575,14.75,39.0,16.333333333333332,otra
2023-06-10 07:00:00,2023,6,10,SUROESTE2,0,0.655,16.8,7.5,52.5,23.125,otra
2023-06-10 08:00:00,2023,6,10,CENTRO,0,1.35,19.7,11.0,59.0,28.63,otra
2023-06-10 08:00:00,2023,6,10,NORESTE3,0,1.0719999999999998,14.600000000000001,20.866666666666667,50.0,20.0,otra
2023-06-10 08:00:00,2023,6,10,NOROESTE3,0,0.7000000000000001,12.633333333333333,15.666666666666666,40.0,21.86,otra
2023-06-10 08:00:00,2023,6,10,NORTE2,0,0.7949999999999999,17.25,16.0,38.5,20.0,otra
2023-06-10 08:00:00,2023,6,10,SUR,0,0.6875,8.9,18.0,45.75,14.0,otra
2023-06-10 08:00:00,2023,6,10,SUROESTE2,0,0.6699999999999999,19.65,12.0,60.0,29.560000000000002,otra
2023-06-11 07:00:00,2023,6,11,CENTRO,0,1.2,15.4,10.0,61.0,33.97,otra
2023-06-11 07:00:00,2023,6,11,NORESTE3,0,1.011,10.85,18.966666666666665,37.666666666666664,21.0,otra
